INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID40369502,DSSTox_Substance_Id,DTXSID40369502,1-[4-(1H-indol-3-yl)piperidino]ethan-1-one,CC(=O)N1CCC(CC1)C1=CNC2=CC=CC=C12
DTXSID40555928,DSSTox_Substance_Id,DTXSID40555928,5'-Amino-5'-deoxyadenosine p-toluenesulfonate salt,CC1=CC=C(C=C1)S(O)(=O)=O.NC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N
DTXSID10244170,DSSTox_Substance_Id,DTXSID10244170,Kazinol B,CC(C)=CCC1=C(C=C2C=CC(C)(C)OC2=C1O)[C@@H]1CCC2=C(O1)C=C(O)C=C2
DTXSID7057656,DSSTox_Substance_Id,DTXSID7057656,2-Bromo-4'-chloro-2'-(2-fluorobenzoyl)acetanilide,FC1=C(C=CC=C1)C(=O)C1=CC(Cl)=CC=C1NC(=O)CBr
DTXSID90350324,DSSTox_Substance_Id,DTXSID90350324,N-methyl-N-(3-nitrophenyl)acetamide,CN(C(C)=O)C1=CC(=CC=C1)[N+]([O-])=O
DTXSID00364396,DSSTox_Substance_Id,DTXSID00364396,(2E)-2-Cyano-3-(4-methylphenyl)prop-2-enoic acid,CC1=CC=C(\C=C(/C#N)C(O)=O)C=C1
DTXSID50560184,DSSTox_Substance_Id,DTXSID50560184,"4-Methoxy-6-methyl-7,8-dihydro-2H-[1,3]dioxolo[4,5-g]isoquinolin-6-ium iodide",[I-].COC1=C2C=[N+](C)CCC2=CC2=C1OCO2
DTXSID10222872,DSSTox_Substance_Id,DTXSID10222872,1-Benzyl-N-(2-nitrophenyl)piperidin-4-amine,[O-][N+](=O)C1=CC=CC=C1NC1CCN(CC2=CC=CC=C2)CC1
DTXSID80169402,DSSTox_Substance_Id,DTXSID80169402,"1H-imidazole, 2,4,5-tris(4-methoxyphenyl)-",COC1=CC=C(C=C1)C1=NC(=C(N1)C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
DTXSID3045271,DSSTox_Substance_Id,DTXSID3045271,Dibucaine,CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1
DTXSID4045399,DSSTox_Substance_Id,DTXSID4045399,Methotrimeprazine maleate,OC(=O)\C=C/C(O)=O.COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DTXSID30187313,DSSTox_Substance_Id,DTXSID30187313,"2,5,6-Trimethylbenzimidazole",CC1=NC2=C(N1)C=C(C)C(C)=C2
DTXSID5043764,DSSTox_Substance_Id,DTXSID5043764,8-Chlorotheophylline,CN1C2=C(NC(Cl)=N2)C(=O)N(C)C1=O
DTXSID70337451,DSSTox_Substance_Id,DTXSID70337451,"2-(4-Nitrophenyl)-4H-3,1-benzoxazin-4-one",[O-][N+](=O)C1=CC=C(C=C1)C1=NC2=CC=CC=C2C(=O)O1
DTXSID90369895,DSSTox_Substance_Id,DTXSID90369895,3-fluoro-4-methoxybenzoic acid,COC1=C(F)C=C(C=C1)C(O)=O
DTXSID20168974,DSSTox_Substance_Id,DTXSID20168974,Donitriptan,NCCC1=CNC2=C1C=C(OCC(=O)N1CCN(CC1)C1=CC=C(C=C1)C#N)C=C2
DTXSID2023488,DSSTox_Substance_Id,DTXSID2023488,Piretanide,NS(=O)(=O)C1=C(OC2=CC=CC=C2)C(=CC(=C1)C(O)=O)N1CCCC1
DTXSID80393442,DSSTox_Substance_Id,DTXSID80393442,[[1-amino-3-(4-methylanilino)-3-oxopropylidene]amino] benzoate,CC1=CC=C(NC(=O)CC(N)=NOC(=O)C2=CC=CC=C2)C=C1
DTXSID60195188,DSSTox_Substance_Id,DTXSID60195188,4-Deformyl-4-vinylpyridoxal,CC1=NC=C(CO)C(C=C)=C1O
DTXSID8041248,DSSTox_Substance_Id,DTXSID8041248,"2,5-Di-tert-butylbenzene-1,4-diol",CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C
DTXSID80358132,DSSTox_Substance_Id,DTXSID80358132,"Benzoic acid, 2,4-bis(acetyloxy)-3,6-dimethyl-, methyl ester",COC(=O)C1=C(OC(C)=O)C(C)=C(OC(C)=O)C=C1C
DTXSID20186996,DSSTox_Substance_Id,DTXSID20186996,Denitro-KT-1,COC1=C(OC)C(OC)=C2N=CN=C(NCCCCCO)C2=C1
DTXSID80658407,DSSTox_Substance_Id,DTXSID80658407,N~1~-(2-Aminoethyl)-N~8~-phenyloctanediamide,NCCNC(=O)CCCCCCC(=O)NC1=CC=CC=C1
DTXSID8042006,DSSTox_Substance_Id,DTXSID8042006,Glyceryl monooctanoate,N/A
DTXSID70279847,DSSTox_Substance_Id,DTXSID70279847,MLS002638368,CN1C2=C(NC(COC3=CC=CC=C3)=N2)C(=O)N(C)C1=O
DTXSID80282403,DSSTox_Substance_Id,DTXSID80282403,MLS000738046,CSC1=NC=C2N=CN(C3OC(CO)C(O)C3O)C2=N1
DTXSID50358725,DSSTox_Substance_Id,DTXSID50358725,"2-mercapto-4-methyl-6-oxo-1,6-dihydropyridine-3-carbonitrile",CC1=CC(=O)NC(S)=C1C#N
DTXSID4044955,DSSTox_Substance_Id,DTXSID4044955,Sodium nicotinate,[Na+].[O-]C(=O)C1=CN=CC=C1
DTXSID80168556,DSSTox_Substance_Id,DTXSID80168556,Zaluzanin D,CC(=O)O[C@H]1C[C@@H]2[C@@H]([C@H]3OC(=O)C(=C)[C@@H]3CCC2=C)C1=C
DTXSID2020428,DSSTox_Substance_Id,DTXSID2020428,Dichloroacetic acid,OC(=O)C(Cl)Cl
DTXSID90172361,DSSTox_Substance_Id,DTXSID90172361,Imidazole-2-acetic acid,OC(=O)CC1=NC=CN1
DTXSID40233476,DSSTox_Substance_Id,DTXSID40233476,ATL 313,COC(=O)N1CCC(CC#CC2=NC3=C(N=CN3[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)C(=O)NC3CC3)C(N)=N2)CC1
DTXSID50155574,DSSTox_Substance_Id,DTXSID50155574,ZK 119010,CC1=C(N(CCCCCCN2CCCC2)C2=C1C=C(O)C=C2)C1=CC=C(O)C=C1
DTXSID10237885,DSSTox_Substance_Id,DTXSID10237885,ADP-597,COC1=C(NC2=C(C)N=C(C=C2)S(C)(=O)=O)N=CN=C1OC1CCN(CC1)C(=O)OC(C)C
DTXSID60154977,DSSTox_Substance_Id,DTXSID60154977,"4,4'-1,3-Propanediyldiimino)bis-benzenecarboximidamide",NC(=N)C1=CC=C(NCCCNC2=CC=C(C=C2)C(N)=N)C=C1
DTXSID50343338,DSSTox_Substance_Id,DTXSID50343338,3-(Trifluoroacetyl)indole,FC(F)(F)C(=O)C1=CNC2=CC=CC=C12
DTXSID50585852,DSSTox_Substance_Id,DTXSID50585852,6-[(Naphthalen-2-yl)sulfanyl]pyridine-3-sulfonamide,NS(=O)(=O)C1=CN=C(SC2=CC3=CC=CC=C3C=C2)C=C1
DTXSID50199650,DSSTox_Substance_Id,DTXSID50199650,Mellitic acid,OC(=O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O
DTXSID8023559,DSSTox_Substance_Id,DTXSID8023559,Riboflavin phosphate,CC1=CC2=C(C=C1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(O)(O)=O)C1=NC(=O)NC(=O)C1=N2
DTXSID1022978,DSSTox_Substance_Id,DTXSID1022978,Edrophonium chloride,[Cl-].CC[N+](C)(C)C1=CC(O)=CC=C1
DTXSID90397633,DSSTox_Substance_Id,DTXSID90397633,4-ethylbenzylamine,CCC1=CC=C(CN)C=C1
DTXSID8048787,DSSTox_Substance_Id,DTXSID8048787,Egualen sodium,[Na+].CCC1=CC(=C2C=C(C=CC=C12)C(C)C)S([O-])(=O)=O
DTXSID70292298,DSSTox_Substance_Id,DTXSID70292298,4-(4-Chloro-benzenesulfonyl)-morpholine,ClC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1
DTXSID40351008,DSSTox_Substance_Id,DTXSID40351008,6-Methylflavone,CC1=CC2=C(OC(=CC2=O)C2=CC=CC=C2)C=C1
DTXSID50354106,DSSTox_Substance_Id,DTXSID50354106,N-[(4-Ethoxyphenyl)methyl]-1-methyl-1H-benzimidazol-5-amine,CCOC1=CC=C(CNC2=CC3=C(C=C2)N(C)C=N3)C=C1
DTXSID80410704,DSSTox_Substance_Id,DTXSID80410704,T5247935,COC1=CC=CC=C1NS(=O)(=O)C1=C(C=CC(NC(=O)C2=CC(F)=C(F)C(F)=C2F)=C1)N1CCOCC1
DTXSID4047464,DSSTox_Substance_Id,DTXSID4047464,2-Ethyl-3-methylpyrazine,CCC1=NC=CN=C1C
DTXSID00189622,DSSTox_Substance_Id,DTXSID00189622,A 317920,C[C@@H](NC(=O)C1=CC=CO1)C(=O)N1CCN(CCCOC2=CC=C(C=C2)C(=O)C2CC2)CC1
DTXSID50358048,DSSTox_Substance_Id,DTXSID50358048,"5-(2-chlorophenyl)cyclohexane-1,3-dione",ClC1=CC=CC=C1C1CC(=O)CC(=O)C1
DTXSID50355799,DSSTox_Substance_Id,DTXSID50355799,6-phenylpyrimidin-4-amine,NC1=NC=NC(=C1)C1=CC=CC=C1
DTXSID40579467,DSSTox_Substance_Id,DTXSID40579467,"1-[4-Methyl-2,5-bis(methylsulfanyl)phenyl]-2-propanamine",CSC1=CC(C)=C(SC)C=C1CC(C)N
DTXSID00299452,DSSTox_Substance_Id,DTXSID00299452,NSC130836,C(N1N=NC2=CC=CC=C12)N1N=NC2=CC=CC=C12
DTXSID10363678,DSSTox_Substance_Id,DTXSID10363678,7-chloro-5-nitroquinolin-8-ol,OC1=C(Cl)C=C(C2=C1N=CC=C2)[N+]([O-])=O
DTXSID80237478,DSSTox_Substance_Id,DTXSID80237478,"1-Piperazinecarboxamide, N,4-dicyclohexyl-",O=C(NC1CCCCC1)N1CCN(CC1)C1CCCCC1
DTXSID60385587,DSSTox_Substance_Id,DTXSID60385587,"5-methoxy-2-methyl-2,3-dihydro-1-benzofuran-6-carbaldehyde",COC1=C(C=O)C=C2OC(C)CC2=C1
DTXSID3024998,DSSTox_Substance_Id,DTXSID3024998,"2,4-Dichloro-1-nitrobenzene",[O-][N+](=O)C1=CC=C(Cl)C=C1Cl
DTXSID1034266,DSSTox_Substance_Id,DTXSID1034266,Aviglycine hydrochloride,Cl.NCCO\C=C\[C@H](N)C(O)=O
DTXSID3046455,DSSTox_Substance_Id,DTXSID3046455,Telithromycin,[H][C@@]12[C@@H](C)C(=O)[C@H](C)C[C@@](C)(OC)[C@H](O[C@]3([H])O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@H](C)C(=O)[C@@H](C)C(=O)O[C@H](CC)[C@@]1(C)OC(=O)N2CCCCN1C=NC(=C1)C1=CN=CC=C1
DTXSID7027837,DSSTox_Substance_Id,DTXSID7027837,Tripropylene glycol,"C*.C*.C*.OCCOCCOCCO |lp:6:2,9:2,12:2,15:2,m:1:13.14,3:11.10,5:8.7|"
DTXSID10648098,DSSTox_Substance_Id,DTXSID10648098,3-(1H-Imidazol-5-yl)phenol,OC1=CC=CC(=C1)C1=CN=CN1
DTXSID0046696,DSSTox_Substance_Id,DTXSID0046696,Vardenafil citrate,OC(=O)CC(O)(CC(O)=O)C(O)=O.CCCC1=NC(C)=C2N1NC(=NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1
DTXSID40419354,DSSTox_Substance_Id,DTXSID40419354,"5,6-Dichloro-2-(pentafluoroethyl)-1H-imidazo[4,5-b]pyrazine",FC(F)(F)C(F)(F)C1=NC2=C(N1)N=C(Cl)C(Cl)=N2
DTXSID40175685,DSSTox_Substance_Id,DTXSID40175685,"1H-Isoindole-1,3(2H)-dione, 2-(4-methylphenyl)-",CC1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2C1=O
DTXSID70874977,DSSTox_Substance_Id,DTXSID70874977,"ICI-118,551",CC(C)NC(C)C(O)COC1=C2CCCC2=C(C)C=C1
DTXSID00368874,DSSTox_Substance_Id,DTXSID00368874,"2,4-dimethylbenzenecarbothioamide",CC1=CC(C)=C(C=C1)C(N)=S
DTXSID60288281,DSSTox_Substance_Id,DTXSID60288281,MLS002667717,CCOC(=O)C1C(C(=O)OCC)C(=O)C(=O)N1C(C)C
DTXSID3020706,DSSTox_Substance_Id,DTXSID3020706,2-Hydrazino-4-(4-nitrophenyl)thiazole,NNC1=NC(=CS1)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID50349991,DSSTox_Substance_Id,DTXSID50349991,"Benzamide, 4-methoxy-N-(5-methyl-3-isoxazolyl)-",COC1=CC=C(C=C1)C(=O)NC1=NOC(C)=C1
DTXSID90229541,DSSTox_Substance_Id,DTXSID90229541,"(2,6-Bis-acetylamino-4-methyl-4,8-dihydro-benzo(1,2-d;5,4-d')bisthiazol-4-yl)-acetic acid ethyl ester",CCOC(=O)CC1(C)C2=C(CC3=C1N=C(NC(C)=O)S3)SC(NC(C)=O)=N2
DTXSID30230378,DSSTox_Substance_Id,DTXSID30230378,Picotamide monohydrate,O.COC1=C(C=C(C=C1)C(=O)NCC1=CN=CC=C1)C(=O)NCC1=CN=CC=C1
DTXSID6021793,DSSTox_Substance_Id,DTXSID6021793,1-Naphthol,OC1=CC=CC2=CC=CC=C12
DTXSID80206407,DSSTox_Substance_Id,DTXSID80206407,"3,4-Dinitrophenol",OC1=CC(=C(C=C1)[N+]([O-])=O)[N+]([O-])=O
DTXSID40152951,DSSTox_Substance_Id,DTXSID40152951,Cilansetron,CC1=NC=CN1C[C@H]1CCC2=C(C3=CC=CC4=C3N2CCC4)C1=O
DTXSID30351431,DSSTox_Substance_Id,DTXSID30351431,2-[(4-methylphenoxy)methyl]-1H-benzimidazole,CC1=CC=C(OCC2=NC3=CC=CC=C3N2)C=C1
DTXSID9074430,DSSTox_Substance_Id,DTXSID9074430,"3,4-Dihydroxyphenylacetic acid",OC(=O)CC1=CC(O)=C(O)C=C1
DTXSID7021607,DSSTox_Substance_Id,DTXSID7021607,Hexanoic acid,CCCCCC(O)=O
DTXSID30205723,DSSTox_Substance_Id,DTXSID30205723,3-Acetylaminocarbazole,CC(=O)NC1=CC2=C(NC3=CC=CC=C23)C=C1
DTXSID60353781,DSSTox_Substance_Id,DTXSID60353781,"N-(5-ethylsulfanyl-1,3,4-thiadiazol-2-yl)pyrazine-2-carboxamide",CCSC1=NN=C(NC(=O)C2=NC=CN=C2)S1
DTXSID20453973,DSSTox_Substance_Id,DTXSID20453973,"5-{[(5-tert-Butyl-1,3-oxazol-2-yl)methyl]sulfanyl}-1,3-thiazol-2-amine",CC(C)(C)C1=CN=C(CSC2=CN=C(N)S2)O1
DTXSID10197798,DSSTox_Substance_Id,DTXSID10197798,"Thiourea, (3-chlorophenyl)- (9CI)",NC(=S)NC1=CC(Cl)=CC=C1
DTXSID80516715,DSSTox_Substance_Id,DTXSID80516715,"1-([1,1'-Biphenyl]-2-yl)-1H-pyrrole-2,5-dione",O=C1C=CC(=O)N1C1=CC=CC=C1C1=CC=CC=C1
DTXSID00241592,DSSTox_Substance_Id,DTXSID00241592,MK-9470,C[C@H](NC(=O)C(C)(C)OC1=NC=C(C)C=C1)[C@@H](CC1=CC=C(OCCF)C=C1)C1=CC=CC(=C1)C#N
DTXSID1021118,DSSTox_Substance_Id,DTXSID1021118,Phenazopyridine hydrochloride,Cl.NC1=CC=C(N=NC2=CC=CC=C2)C(N)=N1
DTXSID10275949,DSSTox_Substance_Id,DTXSID10275949,N-{[(9H-Fluoren-9-yl)methoxy]carbonyl}phenylalanine,OC(=O)C(CC1=CC=CC=C1)NC(=O)OCC1C2=CC=CC=C2C2=CC=CC=C12
DTXSID6046763,DSSTox_Substance_Id,DTXSID6046763,Triazolam,CC1=NN=C2CN=C(C3=C(Cl)C=CC=C3)C3=C(C=CC(Cl)=C3)N12
DTXSID3021643,DSSTox_Substance_Id,DTXSID3021643,Octanal,CCCCCCCC=O
DTXSID2032558,DSSTox_Substance_Id,DTXSID2032558,Kresoxim-methyl,CO\N=C(\C(=O)OC)C1=C(COC2=C(C)C=CC=C2)C=CC=C1
DTXSID70492630,DSSTox_Substance_Id,DTXSID70492630,"(6,7-Dichloro-1H-indol-3-yl)acetic acid",OC(=O)CC1=CNC2=C1C=CC(Cl)=C2Cl
DTXSID20395501,DSSTox_Substance_Id,DTXSID20395501,MLS000737022,CCCN1C=NC2=C1NC(N)=NC2=S
DTXSID1020306,DSSTox_Substance_Id,DTXSID1020306,Chloroform,ClC(Cl)Cl
DTXSID10587892,DSSTox_Substance_Id,DTXSID10587892,"3,5-Bis(4-nitrophenoxy)benzoic acid",OC(=O)C1=CC(OC2=CC=C(C=C2)[N+]([O-])=O)=CC(OC2=CC=C(C=C2)[N+]([O-])=O)=C1
DTXSID7044712,DSSTox_Substance_Id,DTXSID7044712,"1,4-Bis(methoxymethyl)benzene",COCC1=CC=C(COC)C=C1
DTXSID50294432,DSSTox_Substance_Id,DTXSID50294432,"1-Morpholin-4-ylmethyl-1H-indole-2,3-dione",O=C1N(CN2CCOCC2)C2=CC=CC=C2C1=O
DTXSID70463305,DSSTox_Substance_Id,DTXSID70463305,4-Aminoisophthalic acid,NC1=C(C=C(C=C1)C(O)=O)C(O)=O
DTXSID30203289,DSSTox_Substance_Id,DTXSID30203289,Gyrophoric acid,CC1=CC(O)=CC(O)=C1C(=O)OC1=CC(O)=C(C(=O)OC2=CC(O)=C(C(O)=O)C(C)=C2)C(C)=C1
DTXSID80214209,DSSTox_Substance_Id,DTXSID80214209,"2-Phenanthrenecarboxylic acid, 9,10-dihydro-",OC(=O)C1=CC2=C(C=C1)C1=CC=CC=C1CC2
DTXSID00209637,DSSTox_Substance_Id,DTXSID00209637,5-Methylisatin,CC1=CC2=C(NC(=O)C2=O)C=C1
DTXSID8044381,DSSTox_Substance_Id,DTXSID8044381,Bismaleimide,O=C1C=CC(=O)N1C1=CC=C(CC2=CC=C(C=C2)N2C(=O)C=CC2=O)C=C1
DTXSID90166386,DSSTox_Substance_Id,DTXSID90166386,Ustiloxin D,CC[C@@]1(C)OC2=C(O)C=CC(=C2)[C@@H](O)[C@H](NC)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H]1C(=O)NCC(O)=O
DTXSID80343467,DSSTox_Substance_Id,DTXSID80343467,"2-oxo-1,2,3,4-tetrahydroquinoline-4-carboxylic acid",OC(=O)C1CC(=O)NC2=CC=CC=C12
DTXSID1022059,DSSTox_Substance_Id,DTXSID1022059,2'-Hydroxy-4'-methoxyacetophenone,COC1=CC=C(C(C)=O)C(O)=C1
DTXSID90193475,DSSTox_Substance_Id,DTXSID90193475,"3H-1,2,4-Triazino(5,6-b)indole-3-thione, 2,5-dihydro-5-methyl-",CN1C2=CC=CC=C2C2=NNC(=S)N=C12
DTXSID00165204,DSSTox_Substance_Id,DTXSID00165204,LY 292728,CCC1=CC(=C(O)C=C1OCCCOC1=C(CCC(O)=O)C2=C(C=C1)C(=O)C1=C(O2)C=CC(=C1)C(O)=O)C1=CC=C(F)C=C1
DTXSID50495821,DSSTox_Substance_Id,DTXSID50495821,"4-[(1,4-Dioxo-1,4-dihydronaphthalen-2-yl)amino]benzene-1-sulfonamide",NS(=O)(=O)C1=CC=C(NC2=CC(=O)C3=CC=CC=C3C2=O)C=C1
DTXSID80165969,DSSTox_Substance_Id,DTXSID80165969,N-(N-Benzylpiperidin-4-yl)-4-iodobenzamide,IC1=CC=C(C=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1
DTXSID4069632,DSSTox_Substance_Id,DTXSID4069632,"8-Quinolinamine, 4-methyl-",CC1=C2C=CC=C(N)C2=NC=C1
DTXSID20280640,DSSTox_Substance_Id,DTXSID20280640,"2-Chloro-N-(1,3-thiazol-2-yl)acetamide",ClCC(=O)NC1=NC=CS1
DTXSID9047673,DSSTox_Substance_Id,DTXSID9047673,Bis(2-methyl-3-furyl)disulfide,CC1=C(SSC2=C(C)OC=C2)C=CO1
DTXSID00185361,DSSTox_Substance_Id,DTXSID00185361,2-(4-Amino-3-nitrobenzoyl)thiophene,NC1=C(C=C(C=C1)C(=O)C1=CC=CS1)[N+]([O-])=O
DTXSID60165129,DSSTox_Substance_Id,DTXSID60165129,Piboserod,CCCCN1CCC(CNC(=O)C2=C3OCCCN3C3=CC=CC=C23)CC1
DTXSID60161121,DSSTox_Substance_Id,DTXSID60161121,"(1,2,4)Triazino(3,4-c)(1,4)benzoxazin-2(1H)-one, 3,5-dihydro-",O=C1CN2C(COC3=CC=CC=C23)=NN1
DTXSID0045963,DSSTox_Substance_Id,DTXSID0045963,"1,3,5-Trimethoxybenzene",COC1=CC(OC)=CC(OC)=C1
DTXSID40226984,DSSTox_Substance_Id,DTXSID40226984,"2-Cyclohexyl-5-((5,5-dimethyl-2-sulfido-1,3,2-dioxaphosphinan-2-yl)oxy)-4-methoxypyridazin-3(2H)-one",COC1=C(OP2(=S)OCC(C)(C)CO2)C=NN(C2CCCCC2)C1=O
DTXSID00282460,DSSTox_Substance_Id,DTXSID00282460,2-amino-N-benzylbenzamide,NC1=CC=CC=C1C(=O)NCC1=CC=CC=C1
DTXSID00309823,DSSTox_Substance_Id,DTXSID00309823,"N,N-Dibenzyl-N'-(2,5-dimethylphenyl)urea",CC1=CC(NC(=O)N(CC2=CC=CC=C2)CC2=CC=CC=C2)=C(C)C=C1
DTXSID10353392,DSSTox_Substance_Id,DTXSID10353392,4-(4-methylpiperazin-1-yl)-4-oxobutanoic acid,CN1CCN(CC1)C(=O)CCC(O)=O
DTXSID5026174,DSSTox_Substance_Id,DTXSID5026174,Triallylamine,C=CCN(CC=C)CC=C
DTXSID4032536,DSSTox_Substance_Id,DTXSID4032536,Cyphenothrin,CC(C)=CC1C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C
DTXSID50353755,DSSTox_Substance_Id,DTXSID50353755,1-(3-chlorophenyl)-3-cyclohexylurea,ClC1=CC=CC(NC(=O)NC2CCCCC2)=C1
DTXSID00180437,DSSTox_Substance_Id,DTXSID00180437,Pyrrolidine dithiocarbamic acid,SC(=S)N1CCCC1
DTXSID20237937,DSSTox_Substance_Id,DTXSID20237937,"3-(9H-Pyrido(3,4-b)indol-1-yl)propanoic acid",OC(=O)CCC1=NC=CC2=C1NC1=CC=CC=C21
DTXSID90322460,DSSTox_Substance_Id,DTXSID90322460,4-quinazolin-4-ylmorpholine,C1CN(CCO1)C1=NC=NC2=CC=CC=C12
DTXSID20216106,DSSTox_Substance_Id,DTXSID20216106,"Urea, 1-(p-fluorophenyl)-",NC(=O)NC1=CC=C(F)C=C1
DTXSID0046644,DSSTox_Substance_Id,DTXSID0046644,Bendazac sodium,[Na+].[O-]C(=O)COC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2
DTXSID1026035,DSSTox_Substance_Id,DTXSID1026035,Sodium 2-mercaptobenzothiolate,[Na+].[S-]C1=NC2=CC=CC=C2S1
DTXSID30327954,DSSTox_Substance_Id,DTXSID30327954,NCI60_037977,COC1=C(OC)C=C2C(=O)N(CCCNCCO)C3=C(C(=O)C4=CC5=C(OCO5)C=C34)C2=C1
DTXSID50332267,DSSTox_Substance_Id,DTXSID50332267,"N,N-BIS(4-CHLOROBENZYL)-1H-1,2,3,4-TETRAAZOL-5-AMINE",ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1
DTXSID60465575,DSSTox_Substance_Id,DTXSID60465575,"2H-1-Benzopyran-2-one, 4-(1H-imidazol-1-ylmethyl)-3-phenyl-",O=C1OC2=CC=CC=C2C(CN2C=CN=C2)=C1C1=CC=CC=C1
DTXSID60461471,DSSTox_Substance_Id,DTXSID60461471,(2R)-N-hydroxy-3-methyl-2-[(4-phenylphenyl)sulfonyl-propan-2-yloxyamino]butanamide,CC(C)ON([C@H](C(C)C)C(=O)NO)S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1
DTXSID10405022,DSSTox_Substance_Id,DTXSID10405022,"Ethyl 2,6-dihydroxybenzoate",CCOC(=O)C1=C(O)C=CC=C1O
DTXSID80310770,DSSTox_Substance_Id,DTXSID80310770,MLS003115164,ONC1=CC=C(N=O)C2=CC=CC=C12
DTXSID3020621,DSSTox_Substance_Id,DTXSID3020621,"(R,R)-Fenvalerate",CC(C)[C@@H](C(=O)O[C@@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1
DTXSID00308634,DSSTox_Substance_Id,DTXSID00308634,"1,1-dibenzyl-3-(2,6-dimethylphenyl)urea",CC1=CC=CC(C)=C1NC(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1
DTXSID50284777,DSSTox_Substance_Id,DTXSID50284777,1-Acetamido-4-bromonaphthalene,CC(=O)NC1=CC=C(Br)C2=CC=CC=C12
DTXSID50360707,DSSTox_Substance_Id,DTXSID50360707,4-[(cyclopropylamino)sulfonyl]benzoic acid,OC(=O)C1=CC=C(C=C1)S(=O)(=O)NC1CC1
DTXSID30277647,DSSTox_Substance_Id,DTXSID30277647,NSC3323,CN(C)C1=CC=C(C=C1)C(C1=CC=C(C=C1)N(C)C)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID20709967,DSSTox_Substance_Id,DTXSID20709967,"3-(3,4-Dimethoxyphenyl)-3-(3,5-dimethoxyphenyl)prop-2-enenitrile",COC1=CC(=CC(OC)=C1)C(=CC#N)C1=CC(OC)=C(OC)C=C1
DTXSID7020843,DSSTox_Substance_Id,DTXSID7020843,Methyl linoleate,CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC
DTXSID4036229,DSSTox_Substance_Id,DTXSID4036229,Sodium decyl sulfate,[Na+].CCCCCCCCCCOS([O-])(=O)=O
DTXSID1044516,DSSTox_Substance_Id,DTXSID1044516,N-(2-Hydroxyethyl)oleamide,CCCCCCCC\C=C/CCCCCCCC(=O)NCCO
DTXSID80432421,DSSTox_Substance_Id,DTXSID80432421,"N-(4'-Bromo[1,1'-biphenyl]-4-sulfonyl)-L-valine",CC(C)[C@H](NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(Br)C=C1)C(O)=O
DTXSID40286583,DSSTox_Substance_Id,DTXSID40286583,3-Chloro-N-phenylpropanamide,ClCCC(=O)NC1=CC=CC=C1
DTXSID70355357,DSSTox_Substance_Id,DTXSID70355357,"Spiro[cyclohexane-1,2'(3'H)-[1H]perimidine]",C1CCC2(CC1)NC1=CC=CC3=C1C(N2)=CC=C3
DTXSID9021635,DSSTox_Substance_Id,DTXSID9021635,2-Methylpropanal,CC(C)C=O
DTXSID20387269,DSSTox_Substance_Id,DTXSID20387269,"1(3H)-Isobenzofuranone, 3-(4-methylphenyl)-",CC1=CC=C(C=C1)C1OC(=O)C2=CC=CC=C12
DTXSID50386543,DSSTox_Substance_Id,DTXSID50386543,"N-benzyl-2-(1,3-dioxoisoindol-2-yl)propanamide",CC(N1C(=O)C2=CC=CC=C2C1=O)C(=O)NCC1=CC=CC=C1
DTXSID30390547,DSSTox_Substance_Id,DTXSID30390547,N-allyl-2-chlorobenzenecarboxamide,ClC1=CC=CC=C1C(=O)NCC=C
DTXSID30381238,DSSTox_Substance_Id,DTXSID30381238,"3-(4-Chlorobenzene-1-sulfonyl)-1,3-thiazolidine-2-carbohydrazide",NNC(=O)C1SCCN1S(=O)(=O)C1=CC=C(Cl)C=C1
DTXSID60236146,DSSTox_Substance_Id,DTXSID60236146,Ordopidine,CCN1CCC(CC1)C1=C(F)C(=CC=C1)S(C)(=O)=O
